Head,Relation,Tail,Head_Name,Tail_Name
I59029821,NEGATIVE,C0018787,Image_I59029821,"Structure of heart, unspecified"
I59029821,NEGATIVE,C1253943,Image_I59029821,fluid in the chest
I58729066,POSITIVE,C0018800,Image_I58729066,cardiomegaly (diagnosis)
I58729066,UNCERTAIN,C0026264,Image_I58729066,Valva atrioventricularis sinistra
I58729066,POSITIVE,C0225947,Image_I58729066,Fibrous ring of mitral valve
I50494149,POSITIVE,C0004526,Image_I50494149,Structure of azygous vein (body structure)
I50494149,UNCERTAIN,C0522015,Image_I50494149,uprighting
I50494149,NEGATIVE,C1508661,Image_I50494149,Pulmonary vessels
I53034434,POSITIVE,C0225844,Image_I53034434,Right sided atrium (body structure)
I53034434,POSITIVE,C0972395,Image_I53034434,aicd
I53034434,POSITIVE,C0230165,Image_I53034434,Upper region of abdomen
I53034434,POSITIVE,C3872494,Image_I53034434,Tip (physical object)
I53034434,POSITIVE,C0205090,Image_I53034434,dextros
I53034434,POSITIVE,C0225754,Image_I53034434,Both lungs (body structure)
I53034434,POSITIVE,C0004144,Image_I53034434,Collapse of lung (disorder)
I53034434,NEGATIVE,C1253943,Image_I53034434,fluid in the chest
I55410009,NEGATIVE,C1253943,Image_I55410009,fluid in the chest
I55410009,NEGATIVE,C5202633,Image_I55410009,Normal
I55410009,NEGATIVE,C1551345,Image_I55410009,inpatient acute
I59509358,POSITIVE,C0521530,Image_I59509358,Lung consolidation (disorder)
I59509358,POSITIVE,C0225706,Image_I59509358,Right lung structure
I59509358,POSITIVE,C0018800,Image_I59509358,cardiomegaly (diagnosis)
I59509358,POSITIVE,C1404059,Image_I59509358,Calcification of spleen (disorder)
I59509358,POSITIVE,C0032285,Image_I59509358,pneumonia (diagnosis)
I57753195,POSITIVE,C0039988,Image_I57753195,thoracoplasty (treatment)
I57753195,UNCERTAIN,C0336630,Image_I57753195,endotracheal tubing
I57753195,UNCERTAIN,C0225730,Image_I57753195,Left lung structure
I57753195,POSITIVE,C0038969,Image_I57753195,sutures (treatment)
I57753195,POSITIVE,C0225819,Image_I57753195,Structure of left margin of heart (body structure)
I57753195,UNCERTAIN,C0264496,Image_I57753195,Focal atelectasis (disorder)
I57753195,UNCERTAIN,C0016397,Image_I57753195,FOCAL INFECT
I57753195,POSITIVE,C0032227,Image_I57753195,pleural effusion (diagnosis)
I59907398,POSITIVE,C2921179,Image_I59907398,Reverse total shoulder replacement
I59907398,NEGATIVE,C0336630,Image_I59907398,endotracheal tubing
I59907398,POSITIVE,C1096249,Image_I59907398,aortic calcifications
I54361488,POSITIVE,C4049863,Image_I54361488,Impression
I54361488,POSITIVE,C0085678,Image_I54361488,nasogastric tubing
I54361488,POSITIVE,C0038351,Image_I54361488,"Gastrointestinal Tract, Stomach"
I54361488,POSITIVE,C3888059,Image_I54361488,Port
I54361488,POSITIVE,C0205144,Image_I54361488,Junctional (qualifier value)
I55568589,POSITIVE,C0008767,Image_I55568589,Scarring (morphologic abnormality)
I55568589,POSITIVE,C0929193,Image_I55568589,right hemidiaphragm
I55568589,UNCERTAIN,C0008767,Image_I55568589,Scarring (morphologic abnormality)
I55568589,NEGATIVE,C0391857,Image_I55568589,No evidence of cancer found (situation)
I57747058,POSITIVE,C0038353,Image_I57747058,dilated stomach
I57747058,UNCERTAIN,C0018800,Image_I57747058,cardiomegaly (diagnosis)
I57747058,UNCERTAIN,C0004144,Image_I57747058,Collapse of lung (disorder)
I57747058,UNCERTAIN,C3495140,Image_I57747058,TIVAS
I58948412,UNCERTAIN,C0032285,Image_I58948412,pneumonia (diagnosis)
I53590515,POSITIVE,C0225608,Image_I53590515,Right main bronchus structure (body structure)
I53590515,POSITIVE,C0021925,Image_I53590515,intubation procedures
I53590515,POSITIVE,C0336630,Image_I53590515,endotracheal tubing
I53590515,POSITIVE,C4521147,Image_I53590515,Keel structure (body structure)
I53590515,POSITIVE,C0231953,Image_I53590515,Lung volume (function)
I53590515,POSITIVE,C0746459,Image_I53590515,Widened mediastinum (finding)
I53590515,POSITIVE,C0230147,Image_I53590515,Superior mediastinum structure
I53590515,POSITIVE,C0038846,Image_I53590515,supine
I53590515,POSITIVE,C0489826,Image_I53590515,enteral tubes
I56311717,UNCERTAIN,C0040405,Image_I56311717,X-Ray Computer Assisted Tomography
I56311717,POSITIVE,C1706102,Image_I56311717,Engorgement
I56311717,POSITIVE,C0226646,Image_I56311717,Venae mediastinales
I56033538,POSITIVE,C2986562,Image_I56033538,spiculated mass
I56033538,POSITIVE,C1306459,Image_I56033538,primary cancer
I56033538,POSITIVE,C0497156,Image_I56033538,Lymphadenopathy (finding)
I52651534,POSITIVE,C0242656,Image_I52651534,DIS PROGRESSION
I52651534,UNCERTAIN,C0740844,Image_I52651534,air fluid levels
I52651534,POSITIVE,C0740844,Image_I52651534,air fluid levels
I52651534,UNCERTAIN,C0747674,Image_I52651534,Cavitary pneumonia (diagnosis)
I52651534,POSITIVE,C0521530,Image_I52651534,Lung consolidation (disorder)
I52651534,POSITIVE,C0032285,Image_I52651534,pneumonia (diagnosis)
I54871985,POSITIVE,C1261074,Image_I54871985,Lobus superior pulmonis dextri
I54871985,POSITIVE,C0242379,Image_I54871985,malignant neoplasm of lung (diagnosis)
I54871985,POSITIVE,C0262926,Image_I54871985,PMH
I54871985,NEGATIVE,C1253943,Image_I54871985,fluid in the chest
I57074319,UNCERTAIN,C4049863,Image_I57074319,Impression
I57074319,UNCERTAIN,C0175730,Image_I57074319,Tube Device
I57074319,UNCERTAIN,C3872494,Image_I57074319,Tip (physical object)
I57074319,UNCERTAIN,C0034196,Image_I57074319,Pars pylorica gastricae
I57074319,UNCERTAIN,C0205091,Image_I57074319,Left (qualifier value)
I51290426,NEGATIVE,C1306645,Image_I51290426,Plain radiography
I51290426,POSITIVE,C3160856,Image_I51290426,Endobronchial ultrasonography
I51290426,UNCERTAIN,C0175722,Image_I51290426,Clip (physical object)
I54358144,POSITIVE,C0264583,Image_I54358144,Elevated diaphragm (disorder)
I54358144,UNCERTAIN,C0032227,Image_I54358144,pleural effusion (diagnosis)
I54358144,POSITIVE,C3280831,Image_I54358144,Dilated bowel
I54358144,POSITIVE,C0019270,Image_I54358144,Hernia (K40-K46)
I55018500,NEGATIVE,C1253943,Image_I55018500,fluid in the chest
I55018500,POSITIVE,C0577703,Image_I55018500,Pleural scarring (finding)
I55018500,POSITIVE,C0929193,Image_I55018500,right hemidiaphragm
I55018500,UNCERTAIN,C0439775,Image_I55018500,"Elevation, NOS"
I55018500,POSITIVE,C0039980,Image_I55018500,Injuries to the thorax (S20-S29)
I55018500,UNCERTAIN,C0596764,Image_I55018500,Mental Impression
I58247400,POSITIVE,C4012240,Image_I58247400,Atelectatic lungs
I58247400,POSITIVE,C0746772,Image_I58247400,placement nasogastric tube
I58247400,POSITIVE,C0186010,Image_I58247400,Fusion of cervical spine (procedure)
I54909892,POSITIVE,C0186321,Image_I54909892,shoulder surgery (treatment)
I54909892,POSITIVE,C0549207,Image_I54909892,Bone tissue of vertebra
I59393501,POSITIVE,C0278883,Image_I59393501,"melanoma; metastatic, unspecified site"
I59393501,POSITIVE,C0748164,Image_I59393501,Multiple nodules of lung (finding)
I59393501,POSITIVE,C1881358,Image_I59393501,Large Mass
I59393501,POSITIVE,C1261074,Image_I59393501,Lobus superior pulmonis dextri
I59393501,POSITIVE,C0577559,Image_I59393501,Lump (finding)
I59393501,POSITIVE,C1261075,Image_I59393501,Lobus inferior pulmonis dextri
I59393501,POSITIVE,C0032227,Image_I59393501,pleural effusion (diagnosis)
I59393501,POSITIVE,C0018800,Image_I59393501,cardiomegaly (diagnosis)
I57329090,POSITIVE,C0018800,Image_I57329090,cardiomegaly (diagnosis)
I57329090,POSITIVE,C3890179,Image_I57329090,Main Pulmonary Artery
I57329090,POSITIVE,C1293134,Image_I57329090,Enlargement procedure (procedure)
I57329090,POSITIVE,C1513751,Image_I57329090,Multiple Masses
I57329090,POSITIVE,C0149726,Image_I57329090,lung mass (diagnosis)
I57329090,POSITIVE,C0581385,Image_I57329090,Calcified lymph nodes (disorder)
I57329090,POSITIVE,C4049863,Image_I57329090,Impression
I59005688,POSITIVE,C0018787,Image_I59005688,"Structure of heart, unspecified"
I59005688,POSITIVE,C4068863,Image_I59005688,Tortuous
I59005688,POSITIVE,C2242558,Image_I59005688,Calcified structure (morphologic abnormality)
I59005688,POSITIVE,C0192389,Image_I59005688,Dilatation of esophagus (disorder)
I59005688,POSITIVE,C0740844,Image_I59005688,air fluid levels
I59005688,POSITIVE,C0596601,Image_I59005688,gas
I59005688,POSITIVE,C0746216,Image_I59005688,LUNG OPACIFICATION
I59005688,UNCERTAIN,C0004144,Image_I59005688,Collapse of lung (disorder)
I59005688,UNCERTAIN,C0008767,Image_I59005688,Scarring (morphologic abnormality)
I59005688,POSITIVE,C0424641,Image_I59005688,decrease in height (symptom)
I59005688,UNCERTAIN,C0014848,Image_I59005688,Achalasias
I50832193,POSITIVE,C0231953,Image_I50832193,Lung volume (function)
I50832193,NEGATIVE,C2317432,Image_I50832193,Effusion
I50832193,POSITIVE,C5202633,Image_I50832193,Normal
I50832193,POSITIVE,C0262950,Image_I50832193,Bone structure (body structure)
I50832193,POSITIVE,C0929193,Image_I50832193,right hemidiaphragm
I50832193,NEGATIVE,C0596764,Image_I50832193,Mental Impression
I55572845,POSITIVE,C2750120,Image_I55572845,Interstitial thickening
I55572845,POSITIVE,C0034063,Image_I55572845,pulmonary edema (diagnosis)
I55572845,POSITIVE,C0018787,Image_I55572845,"Structure of heart, unspecified"
I55572845,POSITIVE,C0225860,Image_I55572845,Left sided atrium (body structure)
I55572845,POSITIVE,C0744895,Image_I55572845,large hiatal hernia
I55572845,POSITIVE,C0741171,Image_I55572845,tortuous aorta
I55572845,NEGATIVE,C1253943,Image_I55572845,fluid in the chest
I55572845,UNCERTAIN,C0748120,Image_I55572845,interstitial pulmonary edema
I55572845,UNCERTAIN,C0034067,Image_I55572845,Emphysema (lung)(pulmonary) NOS
I52384553,POSITIVE,C0230128,Image_I52384553,Left side of thorax
I52384553,POSITIVE,C0264576,Image_I52384553,[D]Mediastinal shift (situation)
I52384553,POSITIVE,C0225731,Image_I52384553,Anatomical apex of left lung
I52384553,POSITIVE,C0264497,Image_I52384553,Complete atelectasis (disorder)
I52384553,UNCERTAIN,C0333133,Image_I52384553,Mucus cast (morphologic abnormality)
I58675187,POSITIVE,C1282959,Image_I58675187,median sternotomy (treatment)
I58675187,POSITIVE,C4068863,Image_I58675187,Tortuous
I58675187,POSITIVE,C1522460,Image_I58675187,Aorta thoracica
I58675187,POSITIVE,C0015207,Image_I58675187,Eventration (morphologic abnormality)
I58675187,NEGATIVE,C1253943,Image_I58675187,fluid in the chest
I58675187,POSITIVE,C0728907,Image_I58675187,compressions
I58675187,POSITIVE,C0022821,Image_I58675187,Unspecified kyphosis
I58675187,POSITIVE,C0301559,Image_I58675187,Screw (physical object)
I50389550,POSITIVE,C0024117,Image_I50389550,Chronic obstructive bronchopneumopathy
I50389550,POSITIVE,C0747635,Image_I50389550,bilateral pleural effusion (diagnosis)
I50389550,POSITIVE,C0205111,Image_I50389550,Apical (qualifier value)
I57848013,POSITIVE,C0225732,Image_I57848013,Clinical base of left lung
I57848013,UNCERTAIN,C0032285,Image_I57848013,pneumonia (diagnosis)
I57848013,POSITIVE,C0031139,Image_I57848013,peritoneal dialysis (treatment)
I57848013,POSITIVE,C4760449,Image_I57848013,Intraperitoneal
I58919931,POSITIVE,C0577703,Image_I58919931,Pleural scarring (finding)
I58919931,POSITIVE,C0004144,Image_I58919931,Collapse of lung (disorder)
I58919931,UNCERTAIN,C0032227,Image_I58919931,pleural effusion (diagnosis)
I58919931,UNCERTAIN,C0032326,Image_I58919931,free air in the chest outside the lung
I58919931,UNCERTAIN,C0027627,Image_I58919931,spreading of cancer (tumor)
I58379499,POSITIVE,C0225730,Image_I58379499,Left lung structure
I58379499,POSITIVE,C0004144,Image_I58379499,Collapse of lung (disorder)
I58379499,POSITIVE,C0242656,Image_I58379499,DIS PROGRESSION
I58379499,UNCERTAIN,C0205150,Image_I58379499,Hilus
I56201705,POSITIVE,C4049863,Image_I56201705,Impression
I56201705,NEGATIVE,C0085678,Image_I56201705,nasogastric tubing
I56201705,POSITIVE,C0493188,Image_I56201705,Subclavian catheter (physical object)
I56201705,POSITIVE,C0205938,Image_I56201705,"Pulmonary Atelectasis, Congestive"
I55364578,POSITIVE,C4049863,Image_I55364578,Impression
I55364578,POSITIVE,C0374711,Image_I55364578,Surgical repair (procedure)
I55364578,POSITIVE,C0175722,Image_I55364578,Clip (physical object)
I55364578,POSITIVE,C0023884,Image_I55364578,"Gastrointestinal Tract, Liver"
I55364578,POSITIVE,C0929194,Image_I55364578,left hemidiaphragm
I55364578,POSITIVE,C0004144,Image_I55364578,Collapse of lung (disorder)
I57299216,UNCERTAIN,C1882150,Image_I57299216,Material Opacification
I57299216,UNCERTAIN,C0205094,Image_I57299216,FORE
I57299216,UNCERTAIN,C0332149,Image_I57299216,Possible (qualifier value)
I53480482,NEGATIVE,C4531104,Image_I53480482,Pulmonary opacity
I53480482,NEGATIVE,C1253943,Image_I53480482,fluid in the chest
I53480482,UNCERTAIN,C1857790,Image_I53480482,thoracic scoliosis (diagnosis)
I51556584,POSITIVE,C1518345,Image_I51556584,Nodular Lesion
I51556584,POSITIVE,C0205076,Image_I51556584,Chest wall structure (body structure)
I51556584,POSITIVE,C0516868,Image_I51556584,normal heart size
I56870834,UNCERTAIN,C0034063,Image_I56870834,pulmonary edema (diagnosis)
I56870834,POSITIVE,C1184919,Image_I56870834,Kyphosis thoracica
I51210366,POSITIVE,C4049863,Image_I51210366,Impression
I51210366,POSITIVE,C0031039,Image_I51210366,pericardial effusion (diagnosis)
I51210366,POSITIVE,C0748164,Image_I51210366,Multiple nodules of lung (finding)
I51210366,POSITIVE,C4554413,Image_I51210366,Fractured
I59748962,POSITIVE,C0018800,Image_I59748962,cardiomegaly (diagnosis)
I59748962,UNCERTAIN,C1261075,Image_I59748962,Lobus inferior pulmonis dextri
I59748962,UNCERTAIN,C3714514,Image_I59748962,Infection (disorder)
I59748962,UNCERTAIN,C4553407,Image_I59748962,Pulmonary edema
I59748962,UNCERTAIN,C0031039,Image_I59748962,pericardial effusion (diagnosis)
I59748962,NEGATIVE,C1253943,Image_I59748962,fluid in the chest
I53671521,POSITIVE,C0032320,Image_I53671521,Pneumoperitoneum (disorder)
I53671521,POSITIVE,C0032326,Image_I53671521,free air in the chest outside the lung
I53671521,POSITIVE,C0004144,Image_I53671521,Collapse of lung (disorder)
I53671521,UNCERTAIN,C1854724,Image_I53671521,Elevated venous pressure
I53671521,UNCERTAIN,C0392689,Image_I53671521,Overhydration (disorder)
I59435834,POSITIVE,C0264545,Image_I59435834,Thickening of pleura (disorder)
I59435834,POSITIVE,C5139173,Image_I59435834,Apical pleural thickening
I59435834,POSITIVE,C0444532,Image_I59435834,Right sided (qualifier value)
I59435834,NEGATIVE,C0018802,Image_I59435834,congestive heart failure (diagnosis)
I59435834,NEGATIVE,C2317432,Image_I59435834,Effusion
I59435834,UNCERTAIN,C0038529,Image_I59435834,Subchondral bone cyst (morphologic abnormality)
I51291017,POSITIVE,C0521530,Image_I51291017,Lung consolidation (disorder)
I51291017,UNCERTAIN,C0332148,Image_I51291017,Probable diagnosis (contextual qualifier)
I51291017,UNCERTAIN,C0332149,Image_I51291017,Possible (qualifier value)
I51291017,POSITIVE,C1527391,Image_I51291017,Subdivision of chest
I51291017,POSITIVE,C0018800,Image_I51291017,cardiomegaly (diagnosis)
I53358440,POSITIVE,C0334150,Image_I53358440,Surgical scar (disorder)
I53358440,POSITIVE,C0728907,Image_I53358440,compressions
I53305686,POSITIVE,C0486805,Image_I53305686,Fragment
I53305686,POSITIVE,C0024109,Image_I53305686,"Structure of lungs, unspecified"
I53305686,POSITIVE,C0027530,Image_I53305686,Collum
I53305686,POSITIVE,C0205093,Image_I53305686,Lateral (qualifier value)
I54232647,POSITIVE,C0929208,Image_I54232647,fissures major
I54232647,POSITIVE,C0034079,Image_I54232647,small mass of the lung
I54232647,POSITIVE,C1261074,Image_I54232647,Lobus superior pulmonis dextri
I54232647,POSITIVE,C0016658,Image_I54232647,Fracture - lesion (morphologic abnormality)
I54941977,POSITIVE,C4049863,Image_I54941977,Impression
I54941977,POSITIVE,C0032227,Image_I54941977,pleural effusion (diagnosis)
I54941977,POSITIVE,C0205293,Image_I54941977,multiloculate
I54941977,POSITIVE,C0444532,Image_I54941977,Right sided (qualifier value)
I50967294,UNCERTAIN,C0004144,Image_I50967294,Collapse of lung (disorder)
I50967294,UNCERTAIN,C0032285,Image_I50967294,pneumonia (diagnosis)
I50967294,UNCERTAIN,C3280831,Image_I50967294,Dilated bowel
I50967294,UNCERTAIN,C4019039,Image_I50967294,Intestinal obstruction co-occurrent and due to decreased peristalsis (disorder)
I50967294,UNCERTAIN,C0028778,Image_I50967294,Obstruction (morphologic abnormality)
I58066878,NEGATIVE,C0034063,Image_I58066878,pulmonary edema (diagnosis)
I58066878,POSITIVE,C0018802,Image_I58066878,congestive heart failure (diagnosis)
I58066878,POSITIVE,C0747635,Image_I58066878,bilateral pleural effusion (diagnosis)
I58066878,POSITIVE,C0004144,Image_I58066878,Collapse of lung (disorder)
I58066878,POSITIVE,C0018800,Image_I58066878,cardiomegaly (diagnosis)
I58066878,POSITIVE,C0034067,Image_I58066878,Emphysema (lung)(pulmonary) NOS
I58066878,POSITIVE,C0041296,Image_I58066878,Tuberculosis (A15-A19)
I59001554,POSITIVE,C4049863,Image_I59001554,Impression
I59001554,POSITIVE,C0929193,Image_I59001554,right hemidiaphragm
I59001554,POSITIVE,C0332523,Image_I59001554,retractions
I59001554,POSITIVE,C2826292,Image_I59001554,SCAN
I59001554,POSITIVE,C0175722,Image_I59001554,Clip (physical object)
I59871201,POSITIVE,C0018800,Image_I59871201,cardiomegaly (diagnosis)
I59871201,POSITIVE,C0333076,Image_I59871201,Tortuosity (morphologic abnormality)
I59871201,POSITIVE,C0152231,Image_I59871201,"Fracture, healed (morphologic abnormality)"
I59871201,POSITIVE,C0011164,Image_I59871201,Tissue Degeneration
I51580917,POSITIVE,C0746459,Image_I51580917,Widened mediastinum (finding)
I51580917,POSITIVE,C1560796,Image_I51580917,Mediastinum hemorrhage
I51580917,POSITIVE,C0272567,Image_I51580917,Multiple rib fractures (disorder)
I51580917,NEGATIVE,C1253943,Image_I51580917,fluid in the chest
I50494694,POSITIVE,C0011164,Image_I50494694,Tissue Degeneration
I50494694,POSITIVE,C0018800,Image_I50494694,cardiomegaly (diagnosis)
I50494694,POSITIVE,C0332552,Image_I50494694,Increased markings (finding)
I57599006,POSITIVE,C4049863,Image_I57599006,Impression
I57599006,NEGATIVE,C1689985,Image_I57599006,Absence
I53510507,POSITIVE,C3888059,Image_I53510507,Port
I53510507,POSITIVE,C4049863,Image_I53510507,Impression
I53510507,POSITIVE,C0205144,Image_I53510507,Junctional (qualifier value)
I53510507,POSITIVE,C0004144,Image_I53510507,Collapse of lung (disorder)
I55714605,UNCERTAIN,C4531104,Image_I55714605,Pulmonary opacity
I55714605,UNCERTAIN,C0004144,Image_I55714605,Collapse of lung (disorder)
I55714605,UNCERTAIN,C1692321,Image_I55714605,Cellular Infiltration
I55714605,POSITIVE,C1842152,Image_I55714605,Anterior osteophytes
I55714605,POSITIVE,C0225758,Image_I55714605,Lobus inferior pulmonis
